timestamp,elapsed_sec,cycle_index,finger,stage,max_temp_c,mean_temp_c,chunk_index,m01_temp_c,m02_temp_c,m03_temp_c,m04_temp_c,m05_temp_c,m06_temp_c,m07_temp_c,m08_temp_c,m09_temp_c,m10_temp_c,m11_temp_c,m12_temp_c,m13_temp_c,m14_temp_c,m15_temp_c,m16_temp_c
2025-12-25T11:12:06.666919,7256.805,2605,Thumb,motor_13_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:07.562874,7257.7,2606,Thumb,motor_14_flexed,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:12:09.450770,7259.588,2606,Thumb,motor_14_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:10.042749,7260.176,2606,Thumb,motor_14_open_hold,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:12:10.442729,7260.582,2607,Thumb,motor_12_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:12.330629,7262.469,2607,Thumb,motor_12_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:13.226597,7263.364,2608,Index,motor_2_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:15.114477,7265.253,2608,Index,motor_2_open,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:12:16.010431,7266.147,2609,Index,motor_1_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:17.898364,7268.036,2609,Index,motor_1_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:18.794297,7268.935,2610,Index,motor_3_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:20.682200,7270.821,2610,Index,motor_3_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:21.578150,7271.715,2611,Middle,motor_11_flexed,51.0,34.6875,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,45.0,42.0
2025-12-25T11:12:23.466051,7273.604,2611,Middle,motor_11_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:24.362004,7274.499,2612,Middle,motor_10_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:26.249900,7276.388,2612,Middle,motor_10_open,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:12:27.145854,7277.285,2613,Ring,motor_4_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:29.033752,7279.168,2613,Ring,motor_4_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:29.929708,7280.066,2614,Ring,motor_5_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:31.817605,7281.959,2614,Ring,motor_5_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:32.713560,7282.852,2615,Ring,motor_6_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:34.601458,7284.74,2615,Ring,motor_6_open,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:12:35.497407,7285.635,2616,Pinky,motor_7_flexed,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:12:37.385311,7287.521,2616,Pinky,motor_7_open,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:12:38.281262,7288.419,2617,Pinky,motor_8_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:40.169162,7290.307,2617,Pinky,motor_8_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:41.065116,7291.2,2618,Pinky,motor_9_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:42.953016,7293.092,2618,Pinky,motor_9_open,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:12:43.848961,7293.987,2619,Thumb,motor_13_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:45.736867,7295.875,2619,Thumb,motor_13_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:46.632819,7296.766,2620,Thumb,motor_14_flexed,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:12:48.520718,7298.657,2620,Thumb,motor_14_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
