timestamp,elapsed_sec,stage,chunk_index,m01_temp_c,m02_temp_c,m03_temp_c,m04_temp_c,m05_temp_c,m06_temp_c,m07_temp_c,m08_temp_c,m09_temp_c,m10_temp_c,m11_temp_c,m12_temp_c,m13_temp_c,m14_temp_c,m15_temp_c,m16_temp_c
2026-01-10T13:31:51.079502,4262.115,wrist_max_max,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,29.0,30.0,46.0,43.0,39.0,43.0,43.0
2026-01-10T13:32:51.108456,4322.143,wrist_min_max,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,29.0,30.0,46.0,42.0,39.0,43.0,43.0
2026-01-10T13:33:51.233398,4382.268,wrist_max_max,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,29.0,30.0,46.0,43.0,39.0,43.0,44.0
2026-01-10T13:34:51.453337,4442.488,wrist_min_max,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,29.0,30.0,46.0,43.0,39.0,43.0,43.0
2026-01-10T13:35:53.697120,4504.732,wrist_min_min,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,29.0,30.0,46.0,43.0,39.0,43.0,44.0
2026-01-10T13:36:53.702252,4564.737,wrist_max_min,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,29.0,30.0,46.0,43.0,39.0,43.0,43.0
2026-01-10T13:37:53.768089,4624.803,wrist_min_min,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,43.0,39.0,43.0,43.0
2026-01-10T13:38:53.835242,4684.87,wrist_max_min,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,43.0,39.0,43.0,43.0
2026-01-10T13:39:54.124158,4745.159,wrist_min_min,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,43.0,39.0,43.0,44.0
2026-01-10T13:40:54.313255,4805.348,wrist_max_min,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,43.0,39.0,43.0,43.0
2026-01-10T13:41:54.566257,4865.601,wrist_min_min,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,43.0,39.0,43.0,43.0
2026-01-10T13:42:54.898284,4925.933,wrist_max_min,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,43.0,39.0,43.0,43.0
2026-01-10T13:43:57.432121,4988.467,wrist_min_max,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,43.0,39.0,43.0,44.0
2026-01-10T13:45:00.171238,5051.206,wrist_min_min,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,43.0,39.0,43.0,43.0
2026-01-10T13:46:00.216279,5111.251,wrist_max_min,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,43.0,39.0,43.0,44.0
2026-01-10T13:47:00.436717,5171.472,wrist_min_min,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,43.0,39.0,43.0,43.0
2026-01-10T13:48:00.634308,5231.669,wrist_max_min,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,42.0,39.0,43.0,43.0
2026-01-10T13:49:03.134118,5294.169,wrist_min_max,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,43.0,39.0,43.0,43.0
2026-01-10T13:50:03.189233,5354.224,wrist_max_max,2,29.0,29.0,27.0,29.0,28.0,27.0,29.0,29.0,28.0,30.0,30.0,46.0,43.0,39.0,44.0,43.0
